budget_date,budget_hour,store_code,category_code,internal_sku,daily_target_units,daily_target_revenue,expected_units_to_hour,expected_revenue_to_hour
2026-05-14,10,GT-0145,BEBIDAS,SKU-0014,5,9105,1,1951
2026-05-14,10,GT-0145,BEBIDAS,SKU-0015,6,11286,1,2418
2026-05-14,10,GT-0145,BEBIDAS,SKU-0016,7,13587,2,2912
2026-05-14,10,GT-0145,BEBIDAS,SKU-0017,2,3812,0,817
2026-05-14,10,GT-0145,BEBIDAS,SKU-0018,3,5898,1,1264
2026-05-14,10,GT-0145,BEBIDAS,SKU-0019,4,8104,1,1737
2026-05-14,10,GT-0145,BEBIDAS,SKU-0020,5,10430,1,2235
2026-05-14,10,GT-0145,CARNES,,90,213760,19,45806
2026-05-14,10,GT-0145,CARNES,SKU-0061,4,8124,1,1741
2026-05-14,10,GT-0145,CARNES,SKU-0062,5,9980,1,2139
2026-05-14,10,GT-0145,CARNES,SKU-0063,6,12336,1,2643
2026-05-14,10,GT-0145,CARNES,SKU-0064,7,14812,2,3174
2026-05-14,10,GT-0145,CARNES,SKU-0065,2,4352,0,933
2026-05-14,10,GT-0145,CARNES,SKU-0066,3,6708,1,1437
2026-05-14,10,GT-0145,CARNES,SKU-0067,4,8804,1,1887
2026-05-14,10,GT-0145,CARNES,SKU-0068,5,11305,1,2422
2026-05-14,10,GT-0145,CARNES,SKU-0069,6,13926,1,2984
2026-05-14,10,GT-0145,CARNES,SKU-0070,7,16667,2,3572
2026-05-14,10,GT-0145,CARNES,SKU-0071,2,4882,0,1046
2026-05-14,10,GT-0145,CARNES,SKU-0072,3,7218,1,1547
2026-05-14,10,GT-0145,CARNES,SKU-0073,4,9864,1,2114
2026-05-14,10,GT-0145,CARNES,SKU-0074,5,12630,1,2706
2026-05-14,10,GT-0145,CARNES,SKU-0075,6,15516,1,3325
2026-05-14,10,GT-0145,CARNES,SKU-0076,7,18522,2,3969
2026-05-14,10,GT-0145,CARNES,SKU-0077,2,5222,0,1119
2026-05-14,10,GT-0145,CARNES,SKU-0078,3,8013,1,1717
2026-05-14,10,GT-0145,CARNES,SKU-0079,4,10924,1,2341
2026-05-14,10,GT-0145,CARNES,SKU-0080,5,13955,1,2990
2026-05-14,10,GT-0145,LACTEOS,,86,185496,18,39749
2026-05-14,10,GT-0145,LACTEOS,SKU-0041,2,3592,0,770
2026-05-14,10,GT-0145,LACTEOS,SKU-0042,3,5283,1,1132
2026-05-14,10,GT-0145,LACTEOS,SKU-0043,4,7284,1,1561
2026-05-14,10,GT-0145,LACTEOS,SKU-0044,5,9405,1,2015
2026-05-14,10,GT-0145,LACTEOS,SKU-0045,6,11646,1,2496
2026-05-14,10,GT-0145,LACTEOS,SKU-0046,7,14007,2,3002
2026-05-14,10,GT-0145,LACTEOS,SKU-0047,2,3932,0,843
2026-05-14,10,GT-0145,LACTEOS,SKU-0048,3,6078,1,1302
2026-05-14,10,GT-0145,LACTEOS,SKU-0049,4,8344,1,1788
2026-05-14,10,GT-0145,LACTEOS,SKU-0050,5,10730,1,2299
2026-05-14,10,GT-0145,LACTEOS,SKU-0051,6,13236,1,2836
2026-05-14,10,GT-0145,LACTEOS,SKU-0052,7,15197,2,3256
2026-05-14,10,GT-0145,LACTEOS,SKU-0053,2,4462,0,956
2026-05-14,10,GT-0145,LACTEOS,SKU-0054,3,6873,1,1473
2026-05-14,10,GT-0145,LACTEOS,SKU-0055,4,9404,1,2015
2026-05-14,10,GT-0145,LACTEOS,SKU-0056,5,12055,1,2583
2026-05-14,10,GT-0145,LACTEOS,SKU-0057,6,14256,1,3055
2026-05-14,10,GT-0145,LACTEOS,SKU-0058,7,17052,2,3654
2026-05-14,10,GT-0145,LACTEOS,SKU-0059,2,4992,0,1070
2026-05-14,10,GT-0145,LACTEOS,SKU-0060,3,7668,1,1643
2026-05-14,10,GT-0145,PANADERIA,,94,246514,20,52824
2026-05-14,10,GT-0145,PANADERIA,SKU-0081,6,13596,1,2913
2026-05-14,10,GT-0145,PANADERIA,SKU-0082,7,15617,2,3346
2026-05-14,10,GT-0145,PANADERIA,SKU-0083,2,4582,0,982
2026-05-14,10,GT-0145,PANADERIA,SKU-0084,3,7053,1,1511
2026-05-14,10,GT-0145,PANADERIA,SKU-0085,4,9644,1,2067
2026-05-14,10,GT-0145,PANADERIA,SKU-0086,5,12355,1,2648
2026-05-14,10,GT-0145,PANADERIA,SKU-0087,6,14616,1,3132
2026-05-14,10,GT-0145,PANADERIA,SKU-0088,7,17472,2,3744
2026-05-14,10,GT-0145,PANADERIA,SKU-0089,2,5112,0,1095
2026-05-14,10,GT-0145,PANADERIA,SKU-0090,3,7848,1,1682
2026-05-14,10,GT-0145,PANADERIA,SKU-0091,4,10704,1,2294
2026-05-14,10,GT-0145,PANADERIA,SKU-0092,5,13205,1,2830
2026-05-14,10,GT-0145,PANADERIA,SKU-0093,6,16206,1,3473
2026-05-14,10,GT-0145,PANADERIA,SKU-0094,7,19327,2,4142
2026-05-14,10,GT-0145,PANADERIA,SKU-0095,2,5642,0,1209
2026-05-14,10,GT-0145,PANADERIA,SKU-0096,3,8643,1,1852
2026-05-14,10,GT-0145,PANADERIA,SKU-0097,4,11384,1,2439
2026-05-14,10,GT-0145,PANADERIA,SKU-0098,5,14530,1,3114
2026-05-14,10,GT-0145,PANADERIA,SKU-0099,6,17796,1,3813
2026-05-14,10,GT-0145,PANADERIA,SKU-0100,7,21182,2,4539
2026-05-14,11,GT-0145,ACEITES,,94,180244,27,51498
2026-05-14,11,GT-0145,ACEITES,SKU-0021,6,9366,2,2676
2026-05-14,11,GT-0145,ACEITES,SKU-0022,7,10682,2,3052
2026-05-14,11,GT-0145,ACEITES,SKU-0023,2,3172,1,906
2026-05-14,11,GT-0145,ACEITES,SKU-0024,3,4938,1,1411
2026-05-14,11,GT-0145,ACEITES,SKU-0025,4,6824,1,1950
2026-05-14,11,GT-0145,ACEITES,SKU-0026,5,8830,1,2523
2026-05-14,11,GT-0145,ACEITES,SKU-0027,6,10386,2,2967
2026-05-14,11,GT-0145,ACEITES,SKU-0028,7,12537,2,3582
2026-05-14,11,GT-0145,ACEITES,SKU-0029,2,3702,1,1058
2026-05-14,11,GT-0145,ACEITES,SKU-0030,3,5733,1,1638
2026-05-14,11,GT-0145,ACEITES,SKU-0031,4,7884,1,2253
2026-05-14,11,GT-0145,ACEITES,SKU-0032,5,9680,1,2766
2026-05-14,11,GT-0145,ACEITES,SKU-0033,6,11976,2,3422
2026-05-14,11,GT-0145,ACEITES,SKU-0034,7,14392,2,4112
2026-05-14,11,GT-0145,ACEITES,SKU-0035,2,4232,1,1209
2026-05-14,11,GT-0145,ACEITES,SKU-0036,3,6528,1,1865
2026-05-14,11,GT-0145,ACEITES,SKU-0037,4,8564,1,2447
2026-05-14,11,GT-0145,ACEITES,SKU-0038,5,11005,1,3144
2026-05-14,11,GT-0145,ACEITES,SKU-0039,6,13566,2,3876
2026-05-14,11,GT-0145,ACEITES,SKU-0040,7,16247,2,4642
2026-05-14,11,GT-0145,BEBIDAS,,90,150310,26,42946
2026-05-14,11,GT-0145,BEBIDAS,SKU-0001,4,5304,1,1515
2026-05-14,11,GT-0145,BEBIDAS,SKU-0002,5,6455,1,1844
2026-05-14,11,GT-0145,BEBIDAS,SKU-0003,6,8106,2,2316
2026-05-14,11,GT-0145,BEBIDAS,SKU-0004,7,9877,2,2822
2026-05-14,11,GT-0145,BEBIDAS,SKU-0005,2,2942,1,841
2026-05-14,11,GT-0145,BEBIDAS,SKU-0006,3,4593,1,1312
2026-05-14,11,GT-0145,BEBIDAS,SKU-0007,4,5984,1,1710
2026-05-14,11,GT-0145,BEBIDAS,SKU-0008,5,7780,1,2223
2026-05-14,11,GT-0145,BEBIDAS,SKU-0009,6,9696,2,2770
2026-05-14,11,GT-0145,BEBIDAS,SKU-0010,7,11732,2,3352
2026-05-14,11,GT-0145,BEBIDAS,SKU-0011,2,3472,1,992
2026-05-14,11,GT-0145,BEBIDAS,SKU-0012,3,5103,1,1458
2026-05-14,11,GT-0145,BEBIDAS,SKU-0013,4,7044,1,2013
2026-05-14,11,GT-0145,BEBIDAS,SKU-0014,5,9105,1,2601
2026-05-14,11,GT-0145,BEBIDAS,SKU-0015,6,11286,2,3225
2026-05-14,11,GT-0145,BEBIDAS,SKU-0016,7,13587,2,3882
2026-05-14,11,GT-0145,BEBIDAS,SKU-0017,2,3812,1,1089
2026-05-14,11,GT-0145,BEBIDAS,SKU-0018,3,5898,1,1685
2026-05-14,11,GT-0145,BEBIDAS,SKU-0019,4,8104,1,2315
2026-05-14,11,GT-0145,BEBIDAS,SKU-0020,5,10430,1,2980
2026-05-14,11,GT-0145,CARNES,,90,213760,26,61074
2026-05-14,11,GT-0145,CARNES,SKU-0061,4,8124,1,2321
2026-05-14,11,GT-0145,CARNES,SKU-0062,5,9980,1,2851
2026-05-14,11,GT-0145,CARNES,SKU-0063,6,12336,2,3525
2026-05-14,11,GT-0145,CARNES,SKU-0064,7,14812,2,4232
2026-05-14,11,GT-0145,CARNES,SKU-0065,2,4352,1,1243
2026-05-14,11,GT-0145,CARNES,SKU-0066,3,6708,1,1917
2026-05-14,11,GT-0145,CARNES,SKU-0067,4,8804,1,2515
2026-05-14,11,GT-0145,CARNES,SKU-0068,5,11305,1,3230
2026-05-14,11,GT-0145,CARNES,SKU-0069,6,13926,2,3979
2026-05-14,11,GT-0145,CARNES,SKU-0070,7,16667,2,4762
2026-05-14,11,GT-0145,CARNES,SKU-0071,2,4882,1,1395
2026-05-14,11,GT-0145,CARNES,SKU-0072,3,7218,1,2062
2026-05-14,11,GT-0145,CARNES,SKU-0073,4,9864,1,2818
2026-05-14,11,GT-0145,CARNES,SKU-0074,5,12630,1,3609
2026-05-14,11,GT-0145,CARNES,SKU-0075,6,15516,2,4433
2026-05-14,11,GT-0145,CARNES,SKU-0076,7,18522,2,5292
2026-05-14,11,GT-0145,CARNES,SKU-0077,2,5222,1,1492
2026-05-14,11,GT-0145,CARNES,SKU-0078,3,8013,1,2289
2026-05-14,11,GT-0145,CARNES,SKU-0079,4,10924,1,3121
2026-05-14,11,GT-0145,CARNES,SKU-0080,5,13955,1,3987
2026-05-14,11,GT-0145,LACTEOS,,86,185496,25,52999
2026-05-14,11,GT-0145,LACTEOS,SKU-0041,2,3592,1,1026
2026-05-14,11,GT-0145,LACTEOS,SKU-0042,3,5283,1,1509
2026-05-14,11,GT-0145,LACTEOS,SKU-0043,4,7284,1,2081
2026-05-14,11,GT-0145,LACTEOS,SKU-0044,5,9405,1,2687
2026-05-14,11,GT-0145,LACTEOS,SKU-0045,6,11646,2,3327
2026-05-14,11,GT-0145,LACTEOS,SKU-0046,7,14007,2,4002
2026-05-14,11,GT-0145,LACTEOS,SKU-0047,2,3932,1,1123
2026-05-14,11,GT-0145,LACTEOS,SKU-0048,3,6078,1,1737
2026-05-14,11,GT-0145,LACTEOS,SKU-0049,4,8344,1,2384
2026-05-14,11,GT-0145,LACTEOS,SKU-0050,5,10730,1,3066
2026-05-14,11,GT-0145,LACTEOS,SKU-0051,6,13236,2,3782
2026-05-14,11,GT-0145,LACTEOS,SKU-0052,7,15197,2,4342
2026-05-14,11,GT-0145,LACTEOS,SKU-0053,2,4462,1,1275
2026-05-14,11,GT-0145,LACTEOS,SKU-0054,3,6873,1,1964
2026-05-14,11,GT-0145,LACTEOS,SKU-0055,4,9404,1,2687
2026-05-14,11,GT-0145,LACTEOS,SKU-0056,5,12055,1,3444
2026-05-14,11,GT-0145,LACTEOS,SKU-0057,6,14256,2,4073
2026-05-14,11,GT-0145,LACTEOS,SKU-0058,7,17052,2,4872
2026-05-14,11,GT-0145,LACTEOS,SKU-0059,2,4992,1,1426
2026-05-14,11,GT-0145,LACTEOS,SKU-0060,3,7668,1,2191
2026-05-14,11,GT-0145,PANADERIA,,94,246514,27,70433
2026-05-14,11,GT-0145,PANADERIA,SKU-0081,6,13596,2,3885
2026-05-14,11,GT-0145,PANADERIA,SKU-0082,7,15617,2,4462
2026-05-14,11,GT-0145,PANADERIA,SKU-0083,2,4582,1,1309
2026-05-14,11,GT-0145,PANADERIA,SKU-0084,3,7053,1,2015
2026-05-14,11,GT-0145,PANADERIA,SKU-0085,4,9644,1,2755
2026-05-14,11,GT-0145,PANADERIA,SKU-0086,5,12355,1,3530
2026-05-14,11,GT-0145,PANADERIA,SKU-0087,6,14616,2,4176
2026-05-14,11,GT-0145,PANADERIA,SKU-0088,7,17472,2,4992
2026-05-14,11,GT-0145,PANADERIA,SKU-0089,2,5112,1,1461
2026-05-14,11,GT-0145,PANADERIA,SKU-0090,3,7848,1,2242
2026-05-14,11,GT-0145,PANADERIA,SKU-0091,4,10704,1,3058
2026-05-14,11,GT-0145,PANADERIA,SKU-0092,5,13205,1,3773
2026-05-14,11,GT-0145,PANADERIA,SKU-0093,6,16206,2,4630
2026-05-14,11,GT-0145,PANADERIA,SKU-0094,7,19327,2,5522
2026-05-14,11,GT-0145,PANADERIA,SKU-0095,2,5642,1,1612
2026-05-14,11,GT-0145,PANADERIA,SKU-0096,3,8643,1,2469
2026-05-14,11,GT-0145,PANADERIA,SKU-0097,4,11384,1,3253
2026-05-14,11,GT-0145,PANADERIA,SKU-0098,5,14530,1,4151
2026-05-14,11,GT-0145,PANADERIA,SKU-0099,6,17796,2,5085
2026-05-14,11,GT-0145,PANADERIA,SKU-0100,7,21182,2,6052
2026-05-14,12,GT-0145,ACEITES,,94,180244,34,64373
2026-05-14,12,GT-0145,ACEITES,SKU-0021,6,9366,2,3345
2026-05-14,12,GT-0145,ACEITES,SKU-0022,7,10682,2,3815
2026-05-14,12,GT-0145,ACEITES,SKU-0023,2,3172,1,1133
2026-05-14,12,GT-0145,ACEITES,SKU-0024,3,4938,1,1764
2026-05-14,12,GT-0145,ACEITES,SKU-0025,4,6824,1,2437
2026-05-14,12,GT-0145,ACEITES,SKU-0026,5,8830,2,3154
2026-05-14,12,GT-0145,ACEITES,SKU-0027,6,10386,2,3709
2026-05-14,12,GT-0145,ACEITES,SKU-0028,7,12537,2,4478
2026-05-14,12,GT-0145,ACEITES,SKU-0029,2,3702,1,1322
2026-05-14,12,GT-0145,ACEITES,SKU-0030,3,5733,1,2048
2026-05-14,12,GT-0145,ACEITES,SKU-0031,4,7884,1,2816
2026-05-14,12,GT-0145,ACEITES,SKU-0032,5,9680,2,3457
2026-05-14,12,GT-0145,ACEITES,SKU-0033,6,11976,2,4277
2026-05-14,12,GT-0145,ACEITES,SKU-0034,7,14392,2,5140
2026-05-14,12,GT-0145,ACEITES,SKU-0035,2,4232,1,1511
2026-05-14,12,GT-0145,ACEITES,SKU-0036,3,6528,1,2331
2026-05-14,12,GT-0145,ACEITES,SKU-0037,4,8564,1,3059
2026-05-14,12,GT-0145,ACEITES,SKU-0038,5,11005,2,3930
2026-05-14,12,GT-0145,ACEITES,SKU-0039,6,13566,2,4845
2026-05-14,12,GT-0145,ACEITES,SKU-0040,7,16247,2,5802
2026-05-14,12,GT-0145,BEBIDAS,,90,150310,32,53682
2026-05-14,12,GT-0145,BEBIDAS,SKU-0001,4,5304,1,1894
2026-05-14,12,GT-0145,BEBIDAS,SKU-0002,5,6455,2,2305
2026-05-14,12,GT-0145,BEBIDAS,SKU-0003,6,8106,2,2895
2026-05-14,12,GT-0145,BEBIDAS,SKU-0004,7,9877,2,3528
2026-05-14,12,GT-0145,BEBIDAS,SKU-0005,2,2942,1,1051
2026-05-14,12,GT-0145,BEBIDAS,SKU-0006,3,4593,1,1640
2026-05-14,12,GT-0145,BEBIDAS,SKU-0007,4,5984,1,2137
2026-05-14,12,GT-0145,BEBIDAS,SKU-0008,5,7780,2,2779
2026-05-14,12,GT-0145,BEBIDAS,SKU-0009,6,9696,2,3463
2026-05-14,12,GT-0145,BEBIDAS,SKU-0010,7,11732,2,4190
2026-05-14,12,GT-0145,BEBIDAS,SKU-0011,2,3472,1,1240
2026-05-14,12,GT-0145,BEBIDAS,SKU-0012,3,5103,1,1822
2026-05-14,12,GT-0145,BEBIDAS,SKU-0013,4,7044,1,2516
2026-05-14,12,GT-0145,BEBIDAS,SKU-0014,5,9105,2,3252
2026-05-14,12,GT-0145,BEBIDAS,SKU-0015,6,11286,2,4031
2026-05-14,12,GT-0145,BEBIDAS,SKU-0016,7,13587,2,4852
2026-05-14,12,GT-0145,BEBIDAS,SKU-0017,2,3812,1,1361
2026-05-14,12,GT-0145,BEBIDAS,SKU-0018,3,5898,1,2106
2026-05-14,12,GT-0145,BEBIDAS,SKU-0019,4,8104,1,2894
2026-05-14,12,GT-0145,BEBIDAS,SKU-0020,5,10430,2,3725
2026-05-14,12,GT-0145,CARNES,,90,213760,32,76343
2026-05-14,12,GT-0145,CARNES,SKU-0061,4,8124,1,2901
2026-05-14,12,GT-0145,CARNES,SKU-0062,5,9980,2,3564
2026-05-14,12,GT-0145,CARNES,SKU-0063,6,12336,2,4406
2026-05-14,12,GT-0145,CARNES,SKU-0064,7,14812,2,5290
2026-05-14,12,GT-0145,CARNES,SKU-0065,2,4352,1,1554
2026-05-14,12,GT-0145,CARNES,SKU-0066,3,6708,1,2396
2026-05-14,12,GT-0145,CARNES,SKU-0067,4,8804,1,3144
2026-05-14,12,GT-0145,CARNES,SKU-0068,5,11305,2,4038
2026-05-14,12,GT-0145,CARNES,SKU-0069,6,13926,2,4974
2026-05-14,12,GT-0145,CARNES,SKU-0070,7,16667,2,5952
2026-05-14,12,GT-0145,CARNES,SKU-0071,2,4882,1,1744
2026-05-14,12,GT-0145,CARNES,SKU-0072,3,7218,1,2578
2026-05-14,12,GT-0145,CARNES,SKU-0073,4,9864,1,3523
2026-05-14,12,GT-0145,CARNES,SKU-0074,5,12630,2,4511
2026-05-14,12,GT-0145,CARNES,SKU-0075,6,15516,2,5541
2026-05-14,12,GT-0145,CARNES,SKU-0076,7,18522,2,6615
2026-05-14,12,GT-0145,CARNES,SKU-0077,2,5222,1,1865
2026-05-14,12,GT-0145,CARNES,SKU-0078,3,8013,1,2862
2026-05-14,12,GT-0145,CARNES,SKU-0079,4,10924,1,3901
2026-05-14,12,GT-0145,CARNES,SKU-0080,5,13955,2,4984
2026-05-14,12,GT-0145,LACTEOS,,86,185496,31,66249
2026-05-14,12,GT-0145,LACTEOS,SKU-0041,2,3592,1,1283
2026-05-14,12,GT-0145,LACTEOS,SKU-0042,3,5283,1,1887
2026-05-14,12,GT-0145,LACTEOS,SKU-0043,4,7284,1,2601
2026-05-14,12,GT-0145,LACTEOS,SKU-0044,5,9405,2,3359
2026-05-14,12,GT-0145,LACTEOS,SKU-0045,6,11646,2,4159
2026-05-14,12,GT-0145,LACTEOS,SKU-0046,7,14007,2,5002
2026-05-14,12,GT-0145,LACTEOS,SKU-0047,2,3932,1,1404
2026-05-14,12,GT-0145,LACTEOS,SKU-0048,3,6078,1,2171
2026-05-14,12,GT-0145,LACTEOS,SKU-0049,4,8344,1,2980
2026-05-14,12,GT-0145,LACTEOS,SKU-0050,5,10730,2,3832
2026-05-14,12,GT-0145,LACTEOS,SKU-0051,6,13236,2,4727
2026-05-14,12,GT-0145,LACTEOS,SKU-0052,7,15197,2,5428
2026-05-14,12,GT-0145,LACTEOS,SKU-0053,2,4462,1,1594
2026-05-14,12,GT-0145,LACTEOS,SKU-0054,3,6873,1,2455
2026-05-14,12,GT-0145,LACTEOS,SKU-0055,4,9404,1,3359
2026-05-14,12,GT-0145,LACTEOS,SKU-0056,5,12055,2,4305
2026-05-14,12,GT-0145,LACTEOS,SKU-0057,6,14256,2,5091
2026-05-14,12,GT-0145,LACTEOS,SKU-0058,7,17052,2,6090
2026-05-14,12,GT-0145,LACTEOS,SKU-0059,2,4992,1,1783
2026-05-14,12,GT-0145,LACTEOS,SKU-0060,3,7668,1,2739
2026-05-14,12,GT-0145,PANADERIA,,94,246514,34,88041
2026-05-14,12,GT-0145,PANADERIA,SKU-0081,6,13596,2,4856
2026-05-14,12,GT-0145,PANADERIA,SKU-0082,7,15617,2,5578
2026-05-14,12,GT-0145,PANADERIA,SKU-0083,2,4582,1,1636
2026-05-14,12,GT-0145,PANADERIA,SKU-0084,3,7053,1,2519
2026-05-14,12,GT-0145,PANADERIA,SKU-0085,4,9644,1,3444
2026-05-14,12,GT-0145,PANADERIA,SKU-0086,5,12355,2,4412
2026-05-14,12,GT-0145,PANADERIA,SKU-0087,6,14616,2,5220
2026-05-14,12,GT-0145,PANADERIA,SKU-0088,7,17472,2,6240
2026-05-14,12,GT-0145,PANADERIA,SKU-0089,2,5112,1,1826
2026-05-14,12,GT-0145,PANADERIA,SKU-0090,3,7848,1,2803
2026-05-14,12,GT-0145,PANADERIA,SKU-0091,4,10704,1,3823
2026-05-14,12,GT-0145,PANADERIA,SKU-0092,5,13205,2,4716
2026-05-14,12,GT-0145,PANADERIA,SKU-0093,6,16206,2,5788
2026-05-14,12,GT-0145,PANADERIA,SKU-0094,7,19327,2,6902
2026-05-14,12,GT-0145,PANADERIA,SKU-0095,2,5642,1,2015
2026-05-14,12,GT-0145,PANADERIA,SKU-0096,3,8643,1,3087
2026-05-14,12,GT-0145,PANADERIA,SKU-0097,4,11384,1,4066
2026-05-14,12,GT-0145,PANADERIA,SKU-0098,5,14530,2,5189
2026-05-14,12,GT-0145,PANADERIA,SKU-0099,6,17796,2,6356
2026-05-14,12,GT-0145,PANADERIA,SKU-0100,7,21182,2,7565
2026-05-14,13,GT-0145,ACEITES,,94,180244,40,77247
2026-05-14,13,GT-0145,ACEITES,SKU-0021,6,9366,3,4014
2026-05-14,13,GT-0145,ACEITES,SKU-0022,7,10682,3,4578
2026-05-14,13,GT-0145,ACEITES,SKU-0023,2,3172,1,1359
2026-05-14,13,GT-0145,ACEITES,SKU-0024,3,4938,1,2116
2026-05-14,13,GT-0145,ACEITES,SKU-0025,4,6824,2,2925
2026-05-14,13,GT-0145,ACEITES,SKU-0026,5,8830,2,3784
2026-05-14,13,GT-0145,ACEITES,SKU-0027,6,10386,3,4451
2026-05-14,13,GT-0145,ACEITES,SKU-0028,7,12537,3,5373
2026-05-14,13,GT-0145,ACEITES,SKU-0029,2,3702,1,1587
2026-05-14,13,GT-0145,ACEITES,SKU-0030,3,5733,1,2457
2026-05-14,13,GT-0145,ACEITES,SKU-0031,4,7884,2,3379
2026-05-14,13,GT-0145,ACEITES,SKU-0032,5,9680,2,4149
2026-05-14,13,GT-0145,ACEITES,SKU-0033,6,11976,3,5133
2026-05-14,13,GT-0145,ACEITES,SKU-0034,7,14392,3,6168
2026-05-14,13,GT-0145,ACEITES,SKU-0035,2,4232,1,1814
2026-05-14,13,GT-0145,ACEITES,SKU-0036,3,6528,1,2798
2026-05-14,13,GT-0145,ACEITES,SKU-0037,4,8564,2,3670
2026-05-14,13,GT-0145,ACEITES,SKU-0038,5,11005,2,4716
2026-05-14,13,GT-0145,ACEITES,SKU-0039,6,13566,3,5814
2026-05-14,13,GT-0145,ACEITES,SKU-0040,7,16247,3,6963
2026-05-14,13,GT-0145,BEBIDAS,,90,150310,39,64419
2026-05-14,13,GT-0145,BEBIDAS,SKU-0001,4,5304,2,2273
2026-05-14,13,GT-0145,BEBIDAS,SKU-0002,5,6455,2,2766
2026-05-14,13,GT-0145,BEBIDAS,SKU-0003,6,8106,3,3474
2026-05-14,13,GT-0145,BEBIDAS,SKU-0004,7,9877,3,4233
2026-05-14,13,GT-0145,BEBIDAS,SKU-0005,2,2942,1,1261
2026-05-14,13,GT-0145,BEBIDAS,SKU-0006,3,4593,1,1968
2026-05-14,13,GT-0145,BEBIDAS,SKU-0007,4,5984,2,2565
2026-05-14,13,GT-0145,BEBIDAS,SKU-0008,5,7780,2,3334
2026-05-14,13,GT-0145,BEBIDAS,SKU-0009,6,9696,3,4155
2026-05-14,13,GT-0145,BEBIDAS,SKU-0010,7,11732,3,5028
2026-05-14,13,GT-0145,BEBIDAS,SKU-0011,2,3472,1,1488
2026-05-14,13,GT-0145,BEBIDAS,SKU-0012,3,5103,1,2187
2026-05-14,13,GT-0145,BEBIDAS,SKU-0013,4,7044,2,3019
2026-05-14,13,GT-0145,BEBIDAS,SKU-0014,5,9105,2,3902
2026-05-14,13,GT-0145,BEBIDAS,SKU-0015,6,11286,3,4837
2026-05-14,13,GT-0145,BEBIDAS,SKU-0016,7,13587,3,5823
2026-05-14,13,GT-0145,BEBIDAS,SKU-0017,2,3812,1,1634
2026-05-14,13,GT-0145,BEBIDAS,SKU-0018,3,5898,1,2528
2026-05-14,13,GT-0145,BEBIDAS,SKU-0019,4,8104,2,3473
2026-05-14,13,GT-0145,BEBIDAS,SKU-0020,5,10430,2,4470
2026-05-14,13,GT-0145,CARNES,,90,213760,39,91611
2026-05-14,13,GT-0145,CARNES,SKU-0061,4,8124,2,3482
2026-05-14,13,GT-0145,CARNES,SKU-0062,5,9980,2,4277
2026-05-14,13,GT-0145,CARNES,SKU-0063,6,12336,3,5287
2026-05-14,13,GT-0145,CARNES,SKU-0064,7,14812,3,6348
2026-05-14,13,GT-0145,CARNES,SKU-0065,2,4352,1,1865
2026-05-14,13,GT-0145,CARNES,SKU-0066,3,6708,1,2875
2026-05-14,13,GT-0145,CARNES,SKU-0067,4,8804,2,3773
2026-05-14,13,GT-0145,CARNES,SKU-0068,5,11305,2,4845
2026-05-14,13,GT-0145,CARNES,SKU-0069,6,13926,3,5968
2026-05-14,13,GT-0145,CARNES,SKU-0070,7,16667,3,7143
2026-05-14,13,GT-0145,CARNES,SKU-0071,2,4882,1,2092
2026-05-14,13,GT-0145,CARNES,SKU-0072,3,7218,1,3093
2026-05-14,13,GT-0145,CARNES,SKU-0073,4,9864,2,4227
2026-05-14,13,GT-0145,CARNES,SKU-0074,5,12630,2,5413
2026-05-14,13,GT-0145,CARNES,SKU-0075,6,15516,3,6650
2026-05-14,13,GT-0145,CARNES,SKU-0076,7,18522,3,7938
2026-05-14,13,GT-0145,CARNES,SKU-0077,2,5222,1,2238
2026-05-14,13,GT-0145,CARNES,SKU-0078,3,8013,1,3434
2026-05-14,13,GT-0145,CARNES,SKU-0079,4,10924,2,4682
2026-05-14,13,GT-0145,CARNES,SKU-0080,5,13955,2,5981
2026-05-14,13,GT-0145,LACTEOS,,86,185496,37,79498
2026-05-14,13,GT-0145,LACTEOS,SKU-0041,2,3592,1,1539
2026-05-14,13,GT-0145,LACTEOS,SKU-0042,3,5283,1,2264
2026-05-14,13,GT-0145,LACTEOS,SKU-0043,4,7284,2,3122
2026-05-14,13,GT-0145,LACTEOS,SKU-0044,5,9405,2,4031
2026-05-14,13,GT-0145,LACTEOS,SKU-0045,6,11646,3,4991
2026-05-14,13,GT-0145,LACTEOS,SKU-0046,7,14007,3,6003
2026-05-14,13,GT-0145,LACTEOS,SKU-0047,2,3932,1,1685
2026-05-14,13,GT-0145,LACTEOS,SKU-0048,3,6078,1,2605
2026-05-14,13,GT-0145,LACTEOS,SKU-0049,4,8344,2,3576
2026-05-14,13,GT-0145,LACTEOS,SKU-0050,5,10730,2,4599
2026-05-14,13,GT-0145,LACTEOS,SKU-0051,6,13236,3,5673
2026-05-14,13,GT-0145,LACTEOS,SKU-0052,7,15197,3,6513
2026-05-14,13,GT-0145,LACTEOS,SKU-0053,2,4462,1,1912
2026-05-14,13,GT-0145,LACTEOS,SKU-0054,3,6873,1,2946
2026-05-14,13,GT-0145,LACTEOS,SKU-0055,4,9404,2,4030
2026-05-14,13,GT-0145,LACTEOS,SKU-0056,5,12055,2,5166
2026-05-14,13,GT-0145,LACTEOS,SKU-0057,6,14256,3,6110
2026-05-14,13,GT-0145,LACTEOS,SKU-0058,7,17052,3,7308
2026-05-14,13,GT-0145,LACTEOS,SKU-0059,2,4992,1,2139
2026-05-14,13,GT-0145,LACTEOS,SKU-0060,3,7668,1,3286
